nombre,sexo,fecha_nacimiento,fecha_medicion,edad_meses,peso_kg,talla_cm,fecha_nac_exacta,fuente_archivo
Winds,H,2018-02-22,2019-03-15,13,352.0,143.0,True,PESOS POTROS 2018.xlsx
Winds,H,2018-02-22,2019-04-15,14,368.0,146.0,True,PESOS POTROS 2018.xlsx
Winds,H,2018-02-22,2019-05-15,15,377.0,146.0,True,PESOS POTROS 2018.xlsx
Winds,H,2018-02-22,2019-06-15,16,397.0,147.0,True,PESOS POTROS 2018.xlsx
Winds,H,2018-02-22,2019-07-15,17,419.0,150.0,True,PESOS POTROS 2018.xlsx
Winds,H,2018-02-22,2019-08-15,18,439.0,150.0,True,PESOS POTROS 2018.xlsx
Winds,H,2018-02-22,2019-09-15,19,458.0,152.0,True,PESOS POTROS 2018.xlsx
Winds,H,2018-02-22,2019-10-15,20,442.0,152.0,True,PESOS POTROS 2018.xlsx
Winds,H,2018-02-22,2019-11-15,21,448.0,154.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2018-03-16,0,54.0,,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2018-04-15,1,91.0,110.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2018-05-15,2,125.0,116.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2018-06-15,3,147.0,120.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2018-07-15,4,182.0,126.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2018-08-15,5,229.0,131.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2018-09-15,6,240.0,133.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2018-10-15,7,253.0,134.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2018-11-15,8,277.0,137.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2018-12-15,9,298.0,137.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2019-01-15,10,317.0,139.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2019-02-15,11,325.0,141.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2019-03-15,12,333.0,141.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2019-04-15,13,345.0,144.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2019-05-15,14,368.0,146.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2019-06-15,15,384.0,146.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2019-07-15,16,408.0,149.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2019-08-15,17,424.0,149.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2019-09-15,18,443.0,151.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2019-10-15,19,424.0,152.0,True,PESOS POTROS 2018.xlsx
Xanadu,H,2018-03-16,2019-11-15,20,432.0,152.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2018-05-16,0,58.0,,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2018-06-15,1,103.0,112.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2018-07-15,2,138.0,120.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2018-08-15,3,181.0,125.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2018-09-15,4,205.0,128.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2018-10-15,5,239.0,132.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2018-11-15,6,241.0,132.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2018-12-15,7,262.0,135.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2019-01-15,8,284.0,138.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2019-02-15,9,296.0,139.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2019-03-15,10,307.0,139.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2019-04-15,11,321.0,141.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2019-05-15,12,335.0,143.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2019-06-15,13,353.0,145.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2019-07-15,14,382.0,147.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2019-08-15,15,402.0,148.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2019-09-15,16,422.0,148.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2019-10-15,17,411.0,150.0,True,PESOS POTROS 2018.xlsx
Xibelita,H,2018-05-16,2019-11-15,18,416.0,151.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2018-01-12,0,52.0,,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2018-02-15,1,102.0,112.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2018-03-15,2,134.0,116.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2018-04-15,3,170.0,122.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2018-05-15,4,210.0,126.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2018-06-15,5,240.0,129.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2018-07-15,6,251.0,132.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2018-08-15,7,284.0,134.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2018-09-15,8,308.0,136.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2018-10-15,9,331.0,137.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2018-11-15,10,338.0,140.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2018-12-15,11,356.0,142.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2019-01-15,12,363.0,144.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2019-02-15,13,369.0,145.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2019-03-15,14,373.0,145.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2019-04-15,15,386.0,146.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2019-05-15,16,399.0,148.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2019-06-15,17,411.0,148.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2019-07-15,18,434.0,149.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2019-08-15,19,455.0,151.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2019-09-15,20,473.0,152.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2019-10-15,21,455.0,152.0,True,PESOS POTROS 2018.xlsx
Zavaleta,H,2018-01-12,2019-11-15,22,457.0,154.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2018-03-14,0,63.0,,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2018-04-15,1,116.0,112.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2018-05-15,2,160.0,122.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2018-06-15,3,190.0,125.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2018-07-15,4,232.0,130.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2018-08-15,5,273.0,134.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2018-09-15,6,287.0,136.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2018-10-15,7,309.0,137.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2018-11-15,8,329.0,139.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2018-12-15,9,349.0,142.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2019-01-15,10,364.0,143.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2019-02-15,11,373.0,145.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2019-03-15,12,376.0,145.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2019-04-15,13,387.0,148.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2019-05-15,14,402.0,149.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2019-06-15,15,425.0,149.0,True,PESOS POTROS 2018.xlsx
Zonata,H,2018-03-14,2019-07-15,16,437.0,151.0,True,PESOS POTROS 2018.xlsx
Bruna,M,2018-02-22,2018-02-22,0,54.0,,True,PESOS POTROS 2018.xlsx
Bruna,M,2018-02-22,2018-03-15,1,87.0,110.0,True,PESOS POTROS 2018.xlsx
Bruna,M,2018-02-22,2018-04-15,2,117.0,118.0,True,PESOS POTROS 2018.xlsx
Bruna,M,2018-02-22,2018-05-15,3,152.0,124.0,True,PESOS POTROS 2018.xlsx
Bruna,M,2018-02-22,2018-06-15,4,191.0,129.0,True,PESOS POTROS 2018.xlsx
Bruna,M,2018-02-22,2018-07-15,5,218.0,134.0,True,PESOS POTROS 2018.xlsx
Bruna,M,2018-02-22,2018-08-15,6,255.0,137.0,True,PESOS POTROS 2018.xlsx
Bruna,M,2018-02-22,2018-09-15,7,273.0,138.0,True,PESOS POTROS 2018.xlsx
Bruna,M,2018-02-22,2018-10-15,8,292.0,141.0,True,PESOS POTROS 2018.xlsx
Bruna,M,2018-02-22,2018-11-15,9,313.0,143.0,True,PESOS POTROS 2018.xlsx
Bruna,M,2018-02-22,2018-12-15,10,337.0,145.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2018-01-29,0,60.0,,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2018-02-15,1,92.0,111.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2018-04-15,3,166.0,123.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2018-05-15,4,210.0,130.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2018-06-15,5,239.0,133.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2018-07-15,6,247.0,136.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2018-08-15,7,292.0,139.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2018-09-15,8,316.0,141.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2018-10-15,9,337.0,143.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2018-11-15,10,353.0,144.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2018-12-15,11,365.0,147.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2019-01-15,12,377.0,148.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2019-02-15,13,389.0,149.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2019-04-15,15,404.0,152.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2019-05-15,16,412.0,152.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2019-06-15,17,426.0,154.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2019-07-15,18,452.0,155.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2019-08-15,19,470.0,156.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2019-09-15,20,489.0,156.0,True,PESOS POTROS 2018.xlsx
Dushevina,M,2018-01-29,2019-11-15,22,472.0,157.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2018-03-17,0,51.0,,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2018-04-15,1,93.0,111.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2018-05-15,2,137.0,118.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2018-06-15,3,160.0,121.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2018-07-15,4,200.0,127.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2018-08-15,5,240.0,131.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2018-09-15,6,256.0,134.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2018-10-15,7,269.0,134.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2018-11-15,8,292.0,138.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2018-12-15,9,306.0,138.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2019-01-15,10,321.0,141.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2019-02-15,11,335.0,142.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2019-03-15,12,340.0,143.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2019-04-15,13,357.0,146.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2019-05-15,14,368.0,146.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2019-06-15,15,388.0,147.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2019-07-15,16,406.0,148.0,True,PESOS POTROS 2018.xlsx
Kournikova,M,2018-03-17,2019-08-15,17,420.0,150.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2018-05-02,0,61.0,,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2018-06-15,1,107.0,117.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2018-07-15,2,152.0,123.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2018-08-15,3,193.0,127.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2018-09-15,4,220.0,132.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2018-10-15,5,240.0,132.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2018-11-15,6,265.0,138.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2018-12-15,7,277.0,138.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2019-01-15,8,299.0,140.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2019-02-15,9,310.0,142.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2019-03-15,10,318.0,144.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2019-04-15,11,330.0,145.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2019-05-15,12,334.0,147.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2019-06-15,13,354.0,149.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2019-07-15,14,371.0,150.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2019-08-15,15,392.0,152.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2019-09-15,16,420.0,153.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2019-10-15,17,421.0,154.0,True,PESOS POTROS 2018.xlsx
Mystic Whirl,M,2018-05-02,2019-11-15,18,421.0,155.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2018-01-21,0,54.0,,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2018-02-15,1,96.0,110.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2018-03-15,2,127.0,117.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2018-04-15,3,169.0,121.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2018-05-15,4,212.0,128.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2018-06-15,5,245.0,132.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2018-07-15,6,255.0,135.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2018-08-15,7,299.0,139.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2018-09-15,8,316.0,140.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2018-10-15,9,341.0,140.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2018-11-15,10,354.0,143.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2018-12-15,11,362.0,146.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2019-01-15,12,376.0,147.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2019-02-15,13,388.0,148.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2019-03-15,14,390.0,148.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2019-04-15,15,409.0,151.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2019-05-15,16,425.0,152.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2019-06-15,17,442.0,153.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2019-07-15,18,463.0,153.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2019-08-15,19,481.0,154.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2019-09-15,20,501.0,155.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2019-10-15,21,495.0,156.0,True,PESOS POTROS 2018.xlsx
New Idea,M,2018-01-21,2019-11-15,22,502.0,157.0,True,PESOS POTROS 2018.xlsx
Our Cozzette,M,2018-03-29,2018-03-29,0,50.0,,True,PESOS POTROS 2018.xlsx
Our Cozzette,M,2018-03-29,2018-04-15,1,72.0,105.0,True,PESOS POTROS 2018.xlsx
Our Cozzette,M,2018-03-29,2018-05-15,2,111.0,115.0,True,PESOS POTROS 2018.xlsx
Our Cozzette,M,2018-03-29,2018-06-15,3,134.0,119.0,True,PESOS POTROS 2018.xlsx
Our Cozzette,M,2018-03-29,2018-07-15,4,173.0,125.0,True,PESOS POTROS 2018.xlsx
Our Cozzette,M,2018-03-29,2018-08-15,5,224.0,130.0,True,PESOS POTROS 2018.xlsx
Our Cozzette,M,2018-03-29,2018-09-15,6,244.0,133.0,True,PESOS POTROS 2018.xlsx
Our Cozzette,M,2018-03-29,2018-10-15,7,263.0,134.0,True,PESOS POTROS 2018.xlsx
Our Cozzette,M,2018-03-29,2018-11-15,8,287.0,136.0,True,PESOS POTROS 2018.xlsx
Our Cozzette,M,2018-03-29,2018-12-15,9,307.0,139.0,True,PESOS POTROS 2018.xlsx
Po. Alz. Americano,M,2018-02-14,2019-01-15,11,351.0,144.0,True,PESOS POTROS 2018.xlsx
Po. Alz. Americano,M,2018-02-14,2019-02-15,12,371.0,145.0,True,PESOS POTROS 2018.xlsx
Po. Alz. Americano,M,2018-02-14,2019-03-15,13,379.0,146.0,True,PESOS POTROS 2018.xlsx
Po. Alz. Americano,M,2018-02-14,2019-04-15,14,383.0,148.0,True,PESOS POTROS 2018.xlsx
Po. Alz. Americano,M,2018-02-14,2019-05-15,15,398.0,148.0,True,PESOS POTROS 2018.xlsx
Po. Alz. Americano,M,2018-02-14,2019-06-15,16,420.0,150.0,True,PESOS POTROS 2018.xlsx
Po. Alz. Americano,M,2018-02-14,2019-07-15,17,442.0,152.0,True,PESOS POTROS 2018.xlsx
Po. Alz. Americano,M,2018-02-14,2019-08-15,18,460.0,154.0,True,PESOS POTROS 2018.xlsx
Po. Alz. Americano,M,2018-02-14,2019-09-15,19,478.0,155.0,True,PESOS POTROS 2018.xlsx
Po. Alz. Americano,M,2018-02-14,2019-10-15,20,479.0,155.0,True,PESOS POTROS 2018.xlsx
Po. Alz. Americano,M,2018-02-14,2019-11-15,21,484.0,156.0,True,PESOS POTROS 2018.xlsx
Po. Tor. Americano,M,2018-04-27,2019-01-15,9,283.0,141.0,True,PESOS POTROS 2018.xlsx
Po. Tor. Americano,M,2018-04-27,2019-02-15,10,309.0,144.0,True,PESOS POTROS 2018.xlsx
Po. Tor. Americano,M,2018-04-27,2019-03-15,11,318.0,145.0,True,PESOS POTROS 2018.xlsx
Po. Tor. Americano,M,2018-04-27,2019-04-15,12,335.0,147.0,True,PESOS POTROS 2018.xlsx
Po. Tor. Americano,M,2018-04-27,2019-05-15,13,349.0,147.0,True,PESOS POTROS 2018.xlsx
Po. Tor. Americano,M,2018-04-27,2019-06-15,14,367.0,149.0,True,PESOS POTROS 2018.xlsx
Po. Tor. Americano,M,2018-04-27,2019-07-15,15,394.0,150.0,True,PESOS POTROS 2018.xlsx
Po. Tor. Americano,M,2018-04-27,2019-08-15,16,413.0,152.0,True,PESOS POTROS 2018.xlsx
Po. Tor. Americano,M,2018-04-27,2019-09-15,17,434.0,153.0,True,PESOS POTROS 2018.xlsx
Po. Tor. Americano,M,2018-04-27,2019-10-15,18,428.0,155.0,True,PESOS POTROS 2018.xlsx
Po. Tor. Americano,M,2018-04-27,2019-11-15,19,439.0,155.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2018-01-03,0,52.0,,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2018-02-15,1,117.0,112.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2018-03-15,2,145.0,117.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2018-04-15,3,174.0,123.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2018-05-15,4,214.0,129.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2018-06-15,5,240.0,131.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2018-07-15,6,244.0,132.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2018-08-15,7,284.0,134.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2018-09-15,8,304.0,138.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2018-10-15,9,328.0,140.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2018-11-15,10,348.0,140.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2018-12-15,11,362.0,143.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2019-01-15,12,372.0,143.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2019-02-15,13,370.0,146.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2019-03-15,14,389.0,146.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2019-04-15,15,400.0,148.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2019-05-15,16,403.0,148.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2019-06-15,17,413.0,151.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2019-07-15,18,446.0,150.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2019-08-15,19,465.0,152.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2019-09-15,20,471.0,152.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2019-10-15,21,478.0,152.0,True,PESOS POTROS 2018.xlsx
Strawberry Day,M,2018-01-03,2019-11-15,22,490.0,153.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2018-02-04,0,59.0,,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2018-03-15,1,115.0,112.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2018-04-15,2,144.0,118.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2018-05-15,3,177.0,122.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2018-06-15,4,207.0,126.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2018-07-15,5,238.0,131.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2018-08-15,6,263.0,132.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2018-09-15,7,279.0,134.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2018-10-15,8,301.0,136.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2018-11-15,9,321.0,140.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2018-12-15,10,333.0,140.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2019-01-15,11,340.0,143.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2019-02-15,12,346.0,144.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2019-03-15,13,349.0,144.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2019-04-15,14,370.0,145.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2019-05-15,15,379.0,147.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2019-06-15,16,395.0,147.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2019-07-15,17,420.0,148.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2019-08-15,18,434.0,151.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2019-09-15,19,452.0,151.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2019-10-15,20,449.0,152.0,True,PESOS POTROS 2018.xlsx
Up Town Lady,M,2018-02-04,2019-11-15,21,458.0,153.0,True,PESOS POTROS 2018.xlsx
Wonder Baby,M,2018-02-22,2018-02-22,0,53.0,,True,PESOS POTROS 2018.xlsx
Wonder Baby,M,2018-02-22,2018-03-15,1,74.0,108.0,True,PESOS POTROS 2018.xlsx
Wonder Baby,M,2018-02-22,2018-04-15,2,102.0,113.0,True,PESOS POTROS 2018.xlsx
Wonder Baby,M,2018-02-22,2018-05-15,3,137.0,118.0,True,PESOS POTROS 2018.xlsx
Wonder Baby,M,2018-02-22,2018-06-15,4,170.0,123.0,True,PESOS POTROS 2018.xlsx
Wonder Baby,M,2018-02-22,2018-07-15,5,209.0,130.0,True,PESOS POTROS 2018.xlsx
Wonder Baby,M,2018-02-22,2018-08-15,6,245.0,134.0,True,PESOS POTROS 2018.xlsx
Wonder Baby,M,2018-02-22,2018-09-15,7,269.0,136.0,True,PESOS POTROS 2018.xlsx
Wonder Baby,M,2018-02-22,2018-10-15,8,292.0,139.0,True,PESOS POTROS 2018.xlsx
Wonder Baby,M,2018-02-22,2018-11-15,9,308.0,139.0,True,PESOS POTROS 2018.xlsx
Wonder Baby,M,2018-02-22,2018-12-15,10,321.0,141.0,True,PESOS POTROS 2018.xlsx
Wonder Baby,M,2018-02-22,2019-01-15,11,332.0,143.0,True,PESOS POTROS 2018.xlsx
